,threshold,test_recall_score,test_f1_score,test_precision_score,train_recall_score,train_f1_score,train_precision_score
0,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
1,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
2,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
3,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
4,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
5,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
6,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
7,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
8,0.1874908587432144,0.9047619047619048,0.5205479452054794,0.36538461538461536,0.9404761904761905,0.6007604562737642,0.441340782122905
9,0.19632227082752507,0.8571428571428571,0.5142857142857143,0.3673469387755102,0.8690476190476191,0.6320346320346321,0.4965986394557823
10,0.19632227082752507,0.8571428571428571,0.5142857142857143,0.3673469387755102,0.8690476190476191,0.6320346320346321,0.4965986394557823
11,0.19632227082752507,0.8571428571428571,0.5142857142857143,0.3673469387755102,0.8690476190476191,0.6320346320346321,0.4965986394557823
12,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
13,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
14,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
15,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
16,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
17,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
18,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
19,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
20,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
21,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
22,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
23,0.2095218974818325,0.7619047619047619,0.5517241379310345,0.43243243243243246,0.8095238095238095,0.6538461538461537,0.5483870967741935
24,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
25,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
26,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
27,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
28,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
29,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
30,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
31,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
32,0.2122798125419134,0.7619047619047619,0.6530612244897959,0.5714285714285714,0.7261904761904762,0.6971428571428572,0.6703296703296703
33,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
34,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
35,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
36,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
37,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
38,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
39,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
40,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
41,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
42,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
43,0.2215926487175391,0.6666666666666666,0.7368421052631577,0.8235294117647058,0.6666666666666666,0.7417218543046357,0.835820895522388
44,0.5245532571102948,0.6666666666666666,0.7567567567567567,0.875,0.5833333333333334,0.7101449275362318,0.9074074074074074
45,0.5869650870290875,0.6190476190476191,0.7647058823529412,1.0,0.5119047619047619,0.6771653543307087,1.0
46,0.5869650870290875,0.6190476190476191,0.7647058823529412,1.0,0.5119047619047619,0.6771653543307087,1.0
47,0.5869650870290875,0.6190476190476191,0.7647058823529412,1.0,0.5119047619047619,0.6771653543307087,1.0
48,0.9361298476395685,0.47619047619047616,0.6451612903225806,1.0,0.4642857142857143,0.6341463414634146,1.0
49,0.9361298476395685,0.47619047619047616,0.6451612903225806,1.0,0.4642857142857143,0.6341463414634146,1.0
50,0.9361298476395685,0.47619047619047616,0.6451612903225806,1.0,0.4642857142857143,0.6341463414634146,1.0
51,0.991820426487093,0.42857142857142855,0.6,1.0,0.30952380952380953,0.4727272727272727,1.0
52,0.9981481481481482,0.3333333333333333,0.5,1.0,0.25,0.4,1.0
53,0.9981481481481482,0.3333333333333333,0.5,1.0,0.25,0.4,1.0
54,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.0,0.0,0.0,0.0,0.0,0.0,0.0
